Date,S&P 500,NASDAQ 100,Dow Jones,Russell 2000,MSCI World,Euro Stoxx 50,Nikkei 225,Shanghai Composite,FTSE 100,DAX,Hang Seng,KOSPI,ASX 200,CAC 40,S&P/TSX,Bovespa,Sensex,Nifty 50,IBEX 35,MOEX Russia,South Africa Top 40,KLCI,TSEC Weighted Index,Straits Times,NZ 50,Argentina Merval,Saudi Tadawul,Mexican IPC,Turkey BIST 100,Israel TA-125,Vietnam VN-Index,Philippine PSEi,Thailand SET,Indonesia Jakarta Composite,Colombia COLCAP,Chile IPSA,Peru S&P/BVL,Pakistan KSE 100,Bangladesh DSE General,UAE ADX General,Qatar QE Index
2021-04-05 00:00:00,4077.909912109375,13598.16015625,33527.19140625,2264.889892578125,113.8571548461914,,30089.25,,,,,3120.830078125,,,19026.80078125,117518.0,49159.3203125,14637.7998046875,,3524.929931640625,,1584.239990234375,,3209.739990234375,,48598.0,,48245.8515625,1442.0999755859375,,,,1579.6600341796875,5970.2861328125,,,21430.0703125,43548.2109375,,,
2021-04-06 00:00:00,4073.93994140625,13578.4599609375,33430.23828125,2259.14990234375,113.57585144042969,3970.419921875,29696.630859375,3482.969970703125,6823.60009765625,15212.6796875,,3127.080078125,6885.89990234375,6131.33984375,19104.099609375,117499.0,49201.390625,14683.5,8634.599609375,3493.889892578125,,1578.9100341796875,,3207.6298828125,12400.48046875,50328.0,,47985.4296875,1420.5999755859375,,,,,6002.77001953125,,,21510.3203125,44404.69921875,,,
2021-04-07 00:00:00,4079.949951171875,13616.7001953125,33446.26171875,2223.050048828125,113.64149475097656,3956.77001953125,29730.7890625,3479.6298828125,6885.2998046875,15176.3603515625,28674.80078125,3137.409912109375,6928.0,6130.66015625,19129.099609375,117624.0,49661.76171875,14819.0498046875,8597.400390625,3500.340087890625,,1600.5899658203125,16815.359375,3195.760009765625,12487.58984375,50128.0,,47897.83984375,1417.9000244140625,,,,1556.56005859375,6036.6162109375,,,21334.9609375,43953.578125,,,
2021-04-08 00:00:00,4097.169921875,13758.509765625,33503.5703125,2242.60009765625,114.42916870117188,3977.830078125,29708.98046875,3482.550048828125,6942.2001953125,15202.6796875,29008.0703125,3143.260009765625,6998.7998046875,6165.72021484375,19228.900390625,118313.0,49746.2109375,14873.7998046875,8637.7998046875,3507.830078125,,1602.4000244140625,16926.439453125,3186.39990234375,12632.599609375,49628.0,,48188.1484375,1416.5999755859375,,,,1558.8299560546875,6071.72412109375,,,21799.919921875,44741.359375,,,
2021-04-09 00:00:00,4128.7998046875,13845.0595703125,33800.6015625,2243.469970703125,114.92613983154297,3978.840087890625,29768.060546875,3450.679931640625,6915.7998046875,15234.16015625,28698.80078125,3131.8798828125,6995.2001953125,6169.41015625,19228.0,117670.0,49591.3203125,14834.849609375,8565.7998046875,3486.030029296875,,1612.25,16854.099609375,3184.5400390625,12574.349609375,48846.0,,47627.671875,1393.199951171875,,,,1566.3399658203125,6070.208984375,,,21715.75,45186.48046875,,,
2021-04-12 00:00:00,4127.990234375,13819.349609375,33745.3984375,2233.780029296875,114.85113525390625,3961.89990234375,29538.73046875,3412.949951171875,6889.10009765625,15215.0,28453.279296875,3135.590087890625,6974.0,6161.68017578125,19201.30078125,118812.0,47883.37890625,14310.7998046875,8532.599609375,3522.64990234375,,1608.4200439453125,16859.69921875,3173.929931640625,12518.7099609375,48110.0,,47352.1796875,1375.9000244140625,,,,1541.1199951171875,5948.56884765625,,,21315.220703125,44978.05078125,,,
2021-04-13 00:00:00,4141.58984375,13986.490234375,33677.26953125,2228.919921875,115.44189453125,3966.989990234375,29751.609375,3396.469970703125,6890.5,15234.3603515625,28497.25,3169.080078125,6976.89990234375,6184.10009765625,19203.69921875,119297.0,48544.05859375,14504.7998046875,8525.099609375,3526.300048828125,,1597.7099609375,16824.91015625,3187.89990234375,12656.419921875,47679.0,,47503.7109375,1378.4000244140625,,,,,5927.43505859375,,,21427.349609375,45048.5703125,,,
2021-04-14 00:00:00,4124.66015625,13803.91015625,33730.890625,2247.719970703125,115.04804992675781,3976.280029296875,29620.990234375,3416.719970703125,6939.60009765625,15209.150390625,28900.830078125,3182.3798828125,7023.10009765625,6208.580078125,19171.69921875,120295.0,,,8588.400390625,3576.889892578125,,1598.280029296875,16865.970703125,3179.389892578125,12751.3798828125,47299.0,,48329.83984375,1409.199951171875,,,,,6050.27587890625,,,21279.349609375,45311.21875,,,
2021-04-15 00:00:00,4170.419921875,14026.1904296875,34035.98828125,2257.070068359375,116.28583526611328,3993.429931640625,29642.689453125,3398.989990234375,6983.5,15255.330078125,28793.140625,3194.330078125,7058.60009765625,6234.14013671875,19321.900390625,120701.0,48803.6796875,14581.4501953125,8571.599609375,3568.510009765625,,1608.25,17076.73046875,3184.77001953125,12636.5498046875,47093.0,,48514.1015625,1407.800048828125,,,,,6079.5009765625,,,21285.060546875,45230.1796875,,,
2021-04-16 00:00:00,4185.47021484375,14041.91015625,34200.671875,2262.669921875,116.68904876708984,4032.989990234375,29683.369140625,3426.6201171875,7019.5,15459.75,28969.7109375,3198.6201171875,7063.5,6287.06982421875,19351.30078125,121114.0,48832.03125,14617.849609375,8613.5,3598.43994140625,,1608.3800048828125,17158.810546875,3201.760009765625,12684.73046875,47664.0,,48726.98046875,1408.0999755859375,,,,1548.9599609375,6086.2578125,,,21194.130859375,45305.62890625,,,
